date,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Other  - Actual Aggregated [MW]
2023/07/18 05:00,325.0,1991.0,0.0,197.0,23.0,4.0,0.0,678.0,30.0
2023/07/18 06:00,323.0,2042.0,0.0,281.0,84.0,4.0,0.0,518.0,31.0
2023/07/18 07:00,326.0,2161.0,0.0,683.0,217.0,78.0,11.0,325.0,30.0
2023/07/18 08:00,325.0,2259.0,0.0,433.0,302.0,59.0,153.0,351.0,30.0
2023/07/18 09:00,317.0,2229.0,0.0,112.0,315.0,134.0,476.0,346.0,30.0
2023/07/18 10:00,300.0,2181.0,0.0,102.0,181.0,62.0,752.0,296.0,29.0
2023/07/18 11:00,301.0,2084.0,0.0,52.0,88.0,52.0,954.0,237.0,30.0
2023/07/18 12:00,305.0,2113.0,0.0,70.0,31.0,3.0,1143.0,249.0,30.0
2023/07/18 13:00,304.0,2172.0,0.0,70.0,27.0,3.0,1258.0,233.0,30.0
2023/07/18 14:00,314.0,2102.0,0.0,59.0,27.0,3.0,1319.0,236.0,30.0
2023/07/18 15:00,315.0,2144.0,0.0,38.0,27.0,3.0,1243.0,317.0,30.0
2023/07/18 16:00,317.0,2140.0,0.0,648.0,26.0,72.0,1113.0,405.0,31.0
2023/07/18 17:00,315.0,2185.0,0.0,327.0,78.0,219.0,917.0,547.0,31.0
2023/07/18 18:00,310.0,2176.0,0.0,240.0,266.0,247.0,705.0,689.0,31.0
2023/07/18 19:00,318.0,2215.0,0.0,713.0,619.0,252.0,456.0,808.0,31.0
2023/07/18 20:00,318.0,2230.0,0.0,1250.0,924.0,362.0,215.0,842.0,31.0
2023/07/18 21:00,322.0,2213.0,0.0,1709.0,1188.0,784.0,38.0,892.0,30.0
2023/07/18 22:00,322.0,2271.0,0.0,1570.0,1190.0,347.0,1.0,975.0,30.0
2023/07/18 23:00,318.0,2301.0,0.0,348.0,917.0,226.0,0.0,880.0,30.0
2023/07/19 00:00,323.0,2312.0,0.0,161.0,747.0,193.0,0.0,843.0,30.0
2023/07/19 01:00,327.0,2202.0,0.0,0.0,582.0,89.0,0.0,789.0,31.0
2023/07/19 02:00,320.0,2184.0,0.0,0.0,409.0,88.0,0.0,713.0,30.0
2023/07/19 03:00,316.0,2199.0,0.0,0.0,143.0,88.0,0.0,633.0,29.0
2023/07/19 04:00,314.0,2119.0,0.0,0.0,127.0,35.0,0.0,507.0,29.0
2023/07/19 05:00,311.0,2205.0,0.0,97.0,51.0,23.0,0.0,417.0,28.0
2023/07/19 06:00,312.0,2202.0,0.0,174.0,57.0,5.0,0.0,370.0,29.0
2023/07/19 07:00,309.0,2212.0,0.0,190.0,451.0,107.0,12.0,428.0,28.0
2023/07/19 08:00,313.0,2216.0,0.0,340.0,532.0,295.0,170.0,434.0,29.0
2023/07/19 09:00,317.0,2250.0,0.0,293.0,548.0,52.0,538.0,345.0,29.0
2023/07/19 10:00,318.0,2140.0,0.0,9.0,365.0,86.0,926.0,234.0,29.0
2023/07/19 11:00,326.0,1894.0,0.0,0.0,184.0,7.0,1216.0,162.0,30.0
2023/07/19 12:00,328.0,1876.0,0.0,0.0,185.0,3.0,1421.0,177.0,30.0
2023/07/19 13:00,328.0,1875.0,0.0,0.0,161.0,3.0,1536.0,221.0,31.0
2023/07/19 14:00,329.0,1883.0,0.0,0.0,167.0,3.0,1568.0,334.0,31.0
2023/07/19 15:00,329.0,1939.0,0.0,0.0,186.0,3.0,1535.0,432.0,31.0
2023/07/19 16:00,334.0,1869.0,0.0,0.0,164.0,3.0,1465.0,596.0,31.0
2023/07/19 17:00,335.0,1869.0,0.0,0.0,192.0,3.0,1317.0,872.0,31.0
2023/07/19 18:00,333.0,1931.0,0.0,0.0,220.0,15.0,1057.0,1132.0,31.0
2023/07/19 19:00,326.0,2225.0,0.0,22.0,324.0,146.0,688.0,1322.0,30.0
2023/07/19 20:00,324.0,2258.0,0.0,196.0,490.0,110.0,275.0,1545.0,31.0
2023/07/19 21:00,328.0,2247.0,0.0,1053.0,880.0,215.0,38.0,1597.0,31.0
2023/07/19 22:00,328.0,2253.0,0.0,1383.0,950.0,264.0,1.0,1750.0,31.0
2023/07/19 23:00,326.0,2282.0,0.0,439.0,618.0,67.0,0.0,1710.0,30.0
2023/07/20 00:00,325.0,2174.0,0.0,8.0,451.0,61.0,0.0,1677.0,30.0
2023/07/20 01:00,327.0,2138.0,0.0,0.0,234.0,3.0,0.0,1688.0,30.0
2023/07/20 02:00,323.0,1902.0,0.0,0.0,202.0,3.0,0.0,1735.0,29.0
2023/07/20 03:00,324.0,1853.0,0.0,0.0,186.0,14.0,0.0,1790.0,30.0
2023/07/20 04:00,324.0,1921.0,0.0,0.0,136.0,32.0,0.0,1765.0,31.0
2023/07/20 05:00,324.0,2177.0,0.0,12.0,190.0,23.0,0.0,1735.0,29.0
2023/07/20 06:00,326.0,2236.0,0.0,371.0,679.0,102.0,0.0,1592.0,30.0
2023/07/20 07:00,324.0,2185.0,0.0,427.0,921.0,149.0,11.0,1456.0,28.0
2023/07/20 08:00,332.0,2201.0,0.0,628.0,968.0,121.0,156.0,1309.0,30.0
2023/07/20 09:00,333.0,2195.0,0.0,116.0,850.0,96.0,535.0,1109.0,30.0
2023/07/20 10:00,315.0,2210.0,0.0,0.0,373.0,25.0,981.0,936.0,31.0
2023/07/20 11:00,299.0,2103.0,0.0,0.0,238.0,9.0,1277.0,851.0,31.0
2023/07/20 12:00,295.0,1915.0,0.0,0.0,303.0,3.0,1476.0,922.0,30.0
2023/07/20 13:00,294.0,1655.0,0.0,0.0,230.0,3.0,1591.0,1208.0,30.0
2023/07/20 14:00,310.0,1585.0,0.0,0.0,123.0,2.0,1625.0,1616.0,31.0
2023/07/20 15:00,313.0,1495.0,0.0,45.0,99.0,2.0,1598.0,1894.0,31.0
2023/07/20 16:00,299.0,1740.0,0.0,1.0,91.0,2.0,1553.0,2125.0,31.0
2023/07/20 17:00,307.0,1703.0,0.0,0.0,95.0,2.0,1378.0,2440.0,31.0
2023/07/20 18:00,310.0,1654.0,0.0,0.0,115.0,2.0,1112.0,2746.0,31.0
2023/07/20 19:00,319.0,1634.0,0.0,0.0,193.0,32.0,725.0,2870.0,31.0
2023/07/20 20:00,332.0,1924.0,0.0,171.0,294.0,37.0,279.0,2824.0,31.0
2023/07/20 21:00,331.0,1919.0,0.0,561.0,717.0,50.0,34.0,2622.0,31.0
2023/07/20 22:00,330.0,1927.0,0.0,808.0,920.0,101.0,1.0,2474.0,31.0
2023/07/20 23:00,330.0,1935.0,0.0,20.0,1198.0,50.0,0.0,2326.0,31.0
2023/07/21 00:00,330.0,1778.0,0.0,149.0,855.0,86.0,0.0,2157.0,31.0
2023/07/21 01:00,327.0,1489.0,0.0,10.0,693.0,38.0,0.0,2115.0,30.0
2023/07/21 02:00,330.0,1402.0,0.0,59.0,553.0,38.0,0.0,1998.0,29.0
2023/07/21 03:00,333.0,1378.0,0.0,64.0,501.0,3.0,0.0,1903.0,31.0
2023/07/21 04:00,332.0,1393.0,0.0,1.0,307.0,3.0,0.0,1819.0,30.0
2023/07/21 05:00,327.0,1464.0,0.0,0.0,194.0,2.0,0.0,1695.0,28.0
2023/07/21 06:00,333.0,1580.0,0.0,14.0,244.0,5.0,0.0,1592.0,30.0
2023/07/21 07:00,333.0,1572.0,0.0,731.0,830.0,70.0,11.0,1393.0,29.0
2023/07/21 08:00,336.0,1615.0,0.0,810.0,965.0,98.0,170.0,1223.0,30.0
2023/07/21 09:00,337.0,1631.0,0.0,73.0,476.0,24.0,542.0,957.0,30.0
2023/07/21 10:00,328.0,1542.0,0.0,63.0,377.0,13.0,899.0,703.0,30.0
2023/07/21 11:00,315.0,1506.0,0.0,69.0,373.0,12.0,1194.0,565.0,30.0
2023/07/21 12:00,311.0,1591.0,0.0,0.0,216.0,9.0,1408.0,484.0,30.0
2023/07/21 13:00,311.0,1580.0,0.0,0.0,135.0,2.0,1509.0,506.0,29.0
2023/07/21 14:00,314.0,1392.0,0.0,0.0,144.0,2.0,1548.0,661.0,30.0
2023/07/21 15:00,321.0,1411.0,0.0,0.0,159.0,51.0,1506.0,885.0,31.0
2023/07/21 16:00,321.0,1497.0,0.0,0.0,113.0,105.0,1418.0,1159.0,31.0
2023/07/21 17:00,324.0,1499.0,0.0,0.0,84.0,154.0,1261.0,1367.0,29.0
2023/07/21 18:00,324.0,1428.0,0.0,0.0,79.0,12.0,992.0,1573.0,29.0
2023/07/21 19:00,320.0,1533.0,0.0,62.0,241.0,13.0,635.0,1685.0,29.0
2023/07/21 20:00,321.0,1605.0,0.0,741.0,479.0,86.0,243.0,1552.0,29.0
2023/07/21 21:00,323.0,1606.0,0.0,779.0,703.0,122.0,34.0,1509.0,29.0
2023/07/21 22:00,319.0,1624.0,0.0,1059.0,703.0,164.0,1.0,1417.0,29.0
2023/07/21 23:00,317.0,1630.0,0.0,332.0,321.0,39.0,0.0,1398.0,29.0
2023/07/22 00:00,317.0,1601.0,0.0,253.0,109.0,37.0,0.0,1351.0,29.0
2023/07/22 01:00,321.0,1775.0,0.0,240.0,20.0,31.0,0.0,1315.0,28.0
2023/07/22 02:00,315.0,1815.0,0.0,222.0,22.0,2.0,0.0,1312.0,28.0
2023/07/22 03:00,319.0,1817.0,0.0,226.0,23.0,3.0,0.0,1449.0,29.0
2023/07/22 04:00,321.0,1799.0,0.0,234.0,22.0,3.0,0.0,1642.0,29.0
2023/07/22 05:00,316.0,1829.0,0.0,234.0,21.0,3.0,0.0,1689.0,28.0
2023/07/22 06:00,317.0,1832.0,0.0,240.0,23.0,3.0,0.0,1687.0,28.0
2023/07/22 07:00,317.0,1816.0,0.0,285.0,25.0,3.0,10.0,1521.0,28.0
2023/07/22 08:00,317.0,1554.0,0.0,1.0,219.0,3.0,145.0,1328.0,27.0
2023/07/22 09:00,317.0,1142.0,0.0,0.0,107.0,12.0,438.0,992.0,27.0
2023/07/22 10:00,320.0,1004.0,0.0,0.0,107.0,19.0,870.0,629.0,28.0
2023/07/22 11:00,317.0,986.0,0.0,0.0,201.0,8.0,1207.0,411.0,27.0
2023/07/22 12:00,316.0,986.0,0.0,0.0,255.0,3.0,1474.0,316.0,28.0
2023/07/22 13:00,324.0,992.0,0.0,0.0,219.0,3.0,1598.0,345.0,28.0
2023/07/22 14:00,324.0,949.0,0.0,0.0,157.0,3.0,1648.0,458.0,28.0
2023/07/22 15:00,322.0,912.0,0.0,0.0,24.0,3.0,1632.0,666.0,27.0
2023/07/22 16:00,320.0,941.0,0.0,0.0,21.0,3.0,1555.0,825.0,28.0
2023/07/22 17:00,325.0,933.0,0.0,0.0,25.0,3.0,1377.0,1023.0,29.0
2023/07/22 18:00,325.0,1106.0,0.0,109.0,65.0,2.0,1095.0,1289.0,28.0
2023/07/22 19:00,325.0,1430.0,0.0,33.0,267.0,22.0,708.0,1380.0,28.0
2023/07/22 20:00,324.0,1498.0,0.0,1139.0,408.0,37.0,270.0,1452.0,28.0
2023/07/22 21:00,324.0,1521.0,0.0,1931.0,538.0,92.0,33.0,1442.0,29.0
2023/07/22 22:00,322.0,1498.0,0.0,1956.0,700.0,209.0,1.0,1398.0,28.0
2023/07/22 23:00,328.0,1526.0,0.0,1090.0,618.0,44.0,0.0,1303.0,28.0
2023/07/23 00:00,326.0,1586.0,0.0,1279.0,569.0,38.0,0.0,1157.0,28.0
2023/07/23 01:00,326.0,1582.0,0.0,991.0,440.0,39.0,0.0,1050.0,28.0
2023/07/23 02:00,323.0,1588.0,0.0,1027.0,253.0,92.0,0.0,958.0,28.0
2023/07/23 03:00,325.0,1596.0,0.0,931.0,66.0,58.0,0.0,912.0,28.0
2023/07/23 04:00,324.0,1545.0,0.0,879.0,74.0,57.0,0.0,871.0,27.0
2023/07/23 05:00,320.0,1533.0,0.0,954.0,18.0,58.0,0.0,857.0,25.0
2023/07/23 06:00,321.0,1535.0,0.0,823.0,22.0,57.0,0.0,830.0,26.0
2023/07/23 07:00,325.0,1393.0,0.0,243.0,104.0,57.0,10.0,829.0,27.0
2023/07/23 08:00,324.0,733.0,0.0,60.0,137.0,5.0,174.0,772.0,28.0
2023/07/23 09:00,308.0,215.0,0.0,2.0,260.0,11.0,592.0,701.0,27.0
2023/07/23 10:00,303.0,209.0,0.0,102.0,295.0,11.0,1017.0,618.0,27.0
2023/07/23 11:00,301.0,208.0,0.0,1.0,277.0,7.0,1328.0,574.0,28.0
2023/07/23 12:00,313.0,208.0,0.0,0.0,308.0,3.0,1546.0,681.0,28.0
2023/07/23 13:00,315.0,204.0,0.0,0.0,283.0,3.0,1659.0,802.0,28.0
2023/07/23 14:00,314.0,203.0,0.0,0.0,257.0,3.0,1684.0,997.0,28.0
2023/07/23 15:00,315.0,202.0,0.0,0.0,108.0,3.0,1663.0,1246.0,29.0
2023/07/23 16:00,309.0,201.0,0.0,0.0,86.0,3.0,1579.0,1715.0,29.0
2023/07/23 17:00,297.0,203.0,0.0,0.0,82.0,4.0,1389.0,2178.0,29.0
2023/07/23 18:00,295.0,204.0,0.0,0.0,107.0,13.0,1118.0,2366.0,29.0
2023/07/23 19:00,305.0,491.0,0.0,0.0,119.0,43.0,729.0,2465.0,29.0
2023/07/23 20:00,332.0,1023.0,0.0,1.0,387.0,43.0,266.0,2459.0,29.0
2023/07/23 21:00,331.0,1313.0,0.0,479.0,221.0,56.0,32.0,2544.0,28.0
2023/07/23 22:00,330.0,1519.0,0.0,801.0,676.0,36.0,1.0,2629.0,28.0
2023/07/23 23:00,329.0,1532.0,0.0,1035.0,677.0,24.0,0.0,2532.0,29.0
2023/07/24 00:00,328.0,1560.0,0.0,260.0,355.0,22.0,0.0,2393.0,28.0
2023/07/24 01:00,326.0,1544.0,0.0,240.0,126.0,31.0,0.0,2319.0,29.0
2023/07/24 02:00,325.0,1357.0,0.0,0.0,175.0,8.0,0.0,2221.0,28.0
2023/07/24 03:00,326.0,1419.0,0.0,0.0,168.0,2.0,0.0,2136.0,28.0
2023/07/24 04:00,330.0,1559.0,0.0,0.0,139.0,2.0,0.0,2102.0,29.0
2023/07/24 05:00,331.0,1744.0,0.0,233.0,31.0,3.0,0.0,1967.0,28.0
2023/07/24 06:00,332.0,1832.0,0.0,662.0,26.0,52.0,0.0,1750.0,28.0
2023/07/24 07:00,328.0,1889.0,0.0,944.0,135.0,117.0,8.0,1457.0,26.0
2023/07/24 08:00,329.0,1903.0,0.0,1177.0,358.0,99.0,130.0,1192.0,27.0
2023/07/24 09:00,334.0,1931.0,0.0,834.0,487.0,12.0,383.0,1045.0,28.0
2023/07/24 10:00,333.0,1886.0,0.0,236.0,369.0,20.0,690.0,1167.0,28.0
2023/07/24 11:00,334.0,1806.0,0.0,0.0,267.0,7.0,1042.0,1351.0,28.0
2023/07/24 12:00,335.0,1808.0,0.0,0.0,172.0,3.0,1307.0,1349.0,28.0
2023/07/24 13:00,336.0,1825.0,0.0,0.0,144.0,2.0,1473.0,1436.0,29.0
2023/07/24 14:00,334.0,1649.0,0.0,0.0,122.0,2.0,1594.0,1705.0,30.0
2023/07/24 15:00,327.0,1672.0,0.0,0.0,139.0,2.0,1611.0,1944.0,30.0
2023/07/24 16:00,331.0,1483.0,0.0,0.0,121.0,2.0,1545.0,2188.0,28.0
2023/07/24 17:00,334.0,1382.0,0.0,0.0,118.0,23.0,1357.0,2540.0,29.0
2023/07/24 18:00,337.0,1498.0,0.0,0.0,125.0,38.0,1097.0,2546.0,30.0
2023/07/24 19:00,341.0,1583.0,0.0,1.0,149.0,40.0,707.0,2528.0,31.0
2023/07/24 20:00,340.0,1852.0,0.0,172.0,225.0,72.0,267.0,2616.0,31.0
2023/07/24 21:00,336.0,1939.0,0.0,999.0,222.0,199.0,33.0,2401.0,30.0
2023/07/24 22:00,335.0,1956.0,0.0,1339.0,439.0,260.0,1.0,2152.0,30.0
2023/07/24 23:00,333.0,1957.0,0.0,440.0,475.0,101.0,0.0,1986.0,30.0
2023/07/25 00:00,336.0,1936.0,0.0,15.0,527.0,101.0,0.0,1837.0,29.0
2023/07/25 01:00,340.0,1841.0,0.0,92.0,514.0,68.0,0.0,1744.0,31.0
2023/07/25 02:00,340.0,1701.0,0.0,54.0,233.0,23.0,0.0,1638.0,31.0
2023/07/25 03:00,337.0,1756.0,0.0,0.0,229.0,3.0,0.0,1541.0,32.0
2023/07/25 04:00,338.0,1604.0,0.0,52.0,168.0,4.0,0.0,1620.0,31.0
2023/07/25 05:00,338.0,1754.0,0.0,0.0,164.0,57.0,0.0,1749.0,30.0
2023/07/25 06:00,332.0,1863.0,0.0,228.0,217.0,12.0,0.0,1841.0,29.0
2023/07/25 07:00,328.0,1878.0,0.0,648.0,288.0,177.0,10.0,1885.0,30.0
2023/07/25 08:00,321.0,1884.0,0.0,609.0,319.0,222.0,184.0,1798.0,29.0
2023/07/25 09:00,334.0,1646.0,0.0,103.0,192.0,15.0,606.0,1678.0,30.0
2023/07/25 10:00,322.0,1625.0,0.0,90.0,156.0,13.0,1026.0,1472.0,31.0
2023/07/25 11:00,321.0,1621.0,0.0,94.0,86.0,8.0,1335.0,1232.0,30.0
2023/07/25 12:00,328.0,1634.0,0.0,122.0,36.0,3.0,1539.0,1018.0,30.0
2023/07/25 13:00,334.0,1661.0,0.0,74.0,23.0,4.0,1653.0,887.0,31.0
2023/07/25 14:00,335.0,1497.0,0.0,0.0,158.0,9.0,1683.0,868.0,31.0
2023/07/25 15:00,332.0,1445.0,0.0,0.0,226.0,40.0,1655.0,980.0,31.0
2023/07/25 16:00,334.0,1451.0,0.0,0.0,234.0,3.0,1572.0,1143.0,30.0
2023/07/25 17:00,337.0,1455.0,0.0,0.0,219.0,2.0,1399.0,1306.0,31.0
2023/07/25 18:00,336.0,1468.0,0.0,116.0,88.0,42.0,1130.0,1469.0,30.0
2023/07/25 19:00,336.0,1688.0,0.0,160.0,105.0,47.0,735.0,1567.0,31.0
2023/07/25 20:00,334.0,1946.0,0.0,841.0,428.0,105.0,278.0,1548.0,31.0
2023/07/25 21:00,327.0,1943.0,0.0,1679.0,567.0,404.0,32.0,1569.0,31.0
2023/07/25 22:00,328.0,1927.0,0.0,1472.0,561.0,323.0,1.0,1634.0,32.0
2023/07/25 23:00,336.0,1928.0,0.0,693.0,450.0,113.0,0.0,1687.0,32.0
2023/07/26 00:00,340.0,1950.0,0.0,604.0,350.0,222.0,0.0,1656.0,31.0
2023/07/26 01:00,336.0,1903.0,0.0,364.0,130.0,61.0,0.0,1611.0,31.0
2023/07/26 02:00,332.0,1907.0,0.0,1.0,202.0,37.0,0.0,1517.0,31.0
2023/07/26 03:00,333.0,1882.0,0.0,96.0,137.0,3.0,0.0,1570.0,31.0
2023/07/26 04:00,334.0,1866.0,0.0,90.0,155.0,3.0,0.0,1617.0,31.0
2023/07/26 05:00,332.0,1871.0,0.0,85.0,81.0,4.0,0.0,1734.0,30.0
2023/07/26 06:00,332.0,1938.0,0.0,267.0,263.0,59.0,0.0,1868.0,29.0
2023/07/26 07:00,332.0,1897.0,0.0,786.0,658.0,282.0,10.0,1870.0,30.0
2023/07/26 08:00,333.0,1920.0,0.0,672.0,730.0,177.0,179.0,1776.0,27.0
2023/07/26 09:00,335.0,1911.0,0.0,106.0,516.0,28.0,597.0,1534.0,28.0
2023/07/26 10:00,329.0,1883.0,0.0,101.0,104.0,21.0,1013.0,1158.0,29.0
2023/07/26 11:00,326.0,1796.0,0.0,108.0,42.0,8.0,1306.0,807.0,28.0
2023/07/26 12:00,322.0,1845.0,0.0,92.0,35.0,3.0,1493.0,560.0,28.0
2023/07/26 13:00,319.0,1803.0,0.0,57.0,25.0,3.0,1602.0,338.0,27.0
2023/07/26 14:00,322.0,1587.0,0.0,59.0,63.0,3.0,1627.0,264.0,26.0
2023/07/26 15:00,319.0,1703.0,0.0,81.0,87.0,3.0,1603.0,220.0,28.0
2023/07/26 16:00,313.0,1655.0,0.0,49.0,90.0,3.0,1520.0,313.0,30.0
2023/07/26 17:00,313.0,1975.0,0.0,58.0,98.0,56.0,1347.0,507.0,30.0
2023/07/26 18:00,326.0,1975.0,0.0,97.0,59.0,6.0,1080.0,810.0,31.0
2023/07/26 19:00,327.0,2118.0,0.0,481.0,190.0,97.0,693.0,1055.0,31.0
2023/07/26 20:00,328.0,2122.0,0.0,1039.0,918.0,162.0,258.0,1206.0,31.0
2023/07/26 21:00,323.0,2112.0,0.0,1526.0,976.0,700.0,29.0,1281.0,30.0
2023/07/26 22:00,328.0,2125.0,0.0,1468.0,1421.0,667.0,1.0,1238.0,30.0
2023/07/26 23:00,326.0,2116.0,0.0,1344.0,776.0,307.0,0.0,1189.0,29.0
2023/07/27 00:00,330.0,1988.0,0.0,1495.0,691.0,290.0,0.0,1247.0,30.0
2023/07/27 01:00,333.0,1902.0,0.0,1335.0,637.0,289.0,0.0,1204.0,30.0
2023/07/27 02:00,329.0,1883.0,0.0,858.0,498.0,255.0,0.0,1139.0,29.0
2023/07/27 03:00,327.0,1894.0,0.0,743.0,371.0,143.0,0.0,1063.0,26.0
2023/07/27 04:00,323.0,1899.0,0.0,264.0,331.0,32.0,0.0,948.0,23.0
2023/07/27 05:00,323.0,1909.0,0.0,434.0,239.0,80.0,0.0,835.0,23.0
2023/07/27 06:00,324.0,1908.0,0.0,1189.0,442.0,122.0,0.0,768.0,22.0
2023/07/27 07:00,328.0,1915.0,0.0,1514.0,526.0,394.0,7.0,754.0,24.0
2023/07/27 08:00,330.0,1944.0,0.0,648.0,393.0,137.0,117.0,812.0,24.0
2023/07/27 09:00,334.0,1943.0,0.0,70.0,409.0,64.0,393.0,922.0,23.0
2023/07/27 10:00,330.0,1915.0,0.0,0.0,313.0,21.0,691.0,1029.0,24.0
2023/07/27 11:00,326.0,1513.0,0.0,69.0,314.0,21.0,1000.0,949.0,23.0
2023/07/27 12:00,318.0,1204.0,0.0,269.0,202.0,105.0,1247.0,777.0,23.0
2023/07/27 13:00,323.0,1192.0,0.0,188.0,87.0,106.0,1356.0,873.0,23.0
2023/07/27 14:00,320.0,1197.0,0.0,48.0,84.0,5.0,1471.0,1030.0,23.0
2023/07/27 15:00,316.0,1181.0,0.0,54.0,83.0,65.0,1520.0,1232.0,24.0
2023/07/27 16:00,313.0,1207.0,0.0,55.0,83.0,188.0,1486.0,1384.0,23.0
2023/07/27 17:00,313.0,1217.0,0.0,60.0,63.0,29.0,1342.0,1590.0,23.0
2023/07/27 18:00,312.0,1214.0,0.0,54.0,58.0,8.0,1085.0,1846.0,23.0
2023/07/27 19:00,304.0,1368.0,0.0,62.0,244.0,248.0,714.0,2030.0,23.0
2023/07/27 20:00,286.0,1887.0,0.0,613.0,485.0,107.0,261.0,1954.0,22.0
2023/07/27 21:00,301.0,1948.0,0.0,1379.0,523.0,275.0,28.0,1757.0,22.0
2023/07/27 22:00,307.0,1954.0,0.0,1387.0,709.0,263.0,0.0,1663.0,22.0
2023/07/27 23:00,313.0,1931.0,0.0,1273.0,432.0,203.0,0.0,1599.0,26.0
2023/07/28 00:00,323.0,1916.0,0.0,1159.0,417.0,203.0,0.0,1506.0,29.0
2023/07/28 01:00,325.0,1880.0,0.0,618.0,365.0,176.0,0.0,1440.0,31.0
2023/07/28 02:00,320.0,1914.0,0.0,293.0,327.0,90.0,0.0,1328.0,31.0
2023/07/28 03:00,315.0,1897.0,0.0,605.0,290.0,29.0,0.0,1101.0,31.0
2023/07/28 04:00,316.0,1919.0,0.0,676.0,211.0,57.0,0.0,1017.0,30.0
2023/07/28 05:00,321.0,1917.0,0.0,425.0,239.0,60.0,0.0,943.0,29.0
2023/07/28 06:00,320.0,1898.0,0.0,398.0,420.0,110.0,0.0,921.0,29.0
2023/07/28 07:00,318.0,1871.0,0.0,763.0,970.0,163.0,8.0,864.0,30.0
2023/07/28 08:00,317.0,1928.0,0.0,1011.0,1192.0,313.0,165.0,711.0,31.0
2023/07/28 09:00,319.0,1912.0,0.0,340.0,673.0,70.0,560.0,457.0,31.0
2023/07/28 10:00,326.0,1885.0,0.0,71.0,523.0,19.0,953.0,320.0,31.0
2023/07/28 11:00,324.0,1480.0,0.0,121.0,324.0,8.0,1299.0,242.0,31.0
2023/07/28 12:00,315.0,1212.0,0.0,1.0,289.0,3.0,1546.0,244.0,31.0
2023/07/28 13:00,316.0,1205.0,0.0,52.0,123.0,2.0,1649.0,313.0,31.0
2023/07/28 14:00,312.0,1203.0,0.0,57.0,79.0,2.0,1685.0,554.0,31.0
2023/07/28 15:00,309.0,1196.0,0.0,49.0,55.0,2.0,1646.0,846.0,31.0
2023/07/28 16:00,304.0,1155.0,0.0,62.0,85.0,14.0,1561.0,1138.0,31.0
2023/07/28 17:00,314.0,1021.0,0.0,73.0,85.0,5.0,1382.0,1448.0,29.0
2023/07/28 18:00,322.0,1169.0,0.0,61.0,87.0,3.0,1103.0,1660.0,29.0
2023/07/28 19:00,319.0,1378.0,0.0,58.0,207.0,33.0,697.0,2168.0,29.0
2023/07/28 20:00,323.0,1502.0,0.0,481.0,743.0,95.0,252.0,2454.0,29.0
2023/07/28 21:00,318.0,1908.0,0.0,1081.0,730.0,166.0,26.0,2136.0,28.0
2023/07/28 22:00,325.0,1910.0,0.0,1391.0,752.0,102.0,1.0,1887.0,29.0
2023/07/28 23:00,325.0,1884.0,0.0,662.0,465.0,91.0,0.0,1686.0,29.0
2023/07/29 00:00,322.0,1899.0,0.0,1053.0,536.0,101.0,0.0,1680.0,29.0
2023/07/29 01:00,321.0,1842.0,0.0,534.0,448.0,113.0,0.0,1612.0,29.0
2023/07/29 02:00,314.0,1827.0,0.0,478.0,330.0,93.0,0.0,1509.0,28.0
2023/07/29 03:00,316.0,1844.0,0.0,280.0,310.0,57.0,0.0,1307.0,29.0
2023/07/29 04:00,312.0,1873.0,0.0,316.0,236.0,58.0,0.0,1144.0,29.0
2023/07/29 05:00,311.0,1832.0,0.0,358.0,207.0,69.0,0.0,1224.0,28.0
2023/07/29 06:00,312.0,1874.0,0.0,660.0,259.0,182.0,0.0,1027.0,27.0
2023/07/29 07:00,314.0,1846.0,0.0,638.0,227.0,68.0,8.0,704.0,27.0
2023/07/29 08:00,307.0,1241.0,0.0,38.0,234.0,69.0,158.0,629.0,27.0
2023/07/29 09:00,310.0,788.0,0.0,123.0,199.0,51.0,544.0,476.0,28.0
2023/07/29 10:00,293.0,747.0,0.0,9.0,279.0,76.0,906.0,360.0,27.0
2023/07/29 11:00,295.0,797.0,0.0,444.0,82.0,70.0,1186.0,295.0,26.0
2023/07/29 12:00,294.0,866.0,0.0,292.0,41.0,57.0,1380.0,314.0,27.0
2023/07/29 13:00,304.0,861.0,0.0,168.0,62.0,57.0,1521.0,388.0,28.0
2023/07/29 14:00,305.0,816.0,0.0,81.0,23.0,28.0,1585.0,482.0,28.0
2023/07/29 15:00,301.0,712.0,0.0,48.0,22.0,3.0,1603.0,703.0,28.0
2023/07/29 16:00,300.0,721.0,0.0,45.0,23.0,2.0,1551.0,1008.0,27.0
2023/07/29 17:00,307.0,683.0,0.0,56.0,23.0,2.0,1384.0,1256.0,28.0
2023/07/29 18:00,315.0,884.0,0.0,50.0,24.0,2.0,1119.0,1523.0,28.0
2023/07/29 19:00,311.0,1133.0,0.0,208.0,121.0,3.0,718.0,1743.0,28.0
2023/07/29 20:00,316.0,1374.0,0.0,136.0,416.0,103.0,257.0,1729.0,28.0
2023/07/29 21:00,313.0,1456.0,0.0,748.0,418.0,427.0,25.0,1596.0,28.0
